ticker,year,month,illiq_avg,monthly_ret,vol,hmi_lag1,dgs10,vix,debt_to_assets,asset_growth,log_assets,log_illiq,treatment
AMT,2000,8,5.835919041903141e-10,-0.15160225202123812,24476593.0,59,5.826086956521739,18.08869569197945,0.48886414509637444,0.8751011141269602,8.641299128666354,-21.261819171565456,0
AMT,2000,9,6.885936519591722e-10,0.036081538491695264,26053994.0,60,5.799,19.6875,0.48886414509637444,0.8751011141269602,8.641299128666354,-21.09636978383053,0
AMT,2000,10,9.503009928155354e-10,0.08623560929275231,23312092.0,60,5.738571428571428,25.200000069358133,0.48886414509637444,0.8751011141269602,8.641299128666354,-20.77424234697276,0
AMT,2000,11,1.655283283797864e-09,-0.2641229035786262,15370897.0,62,5.717142857142857,26.382857095627557,0.48886414509637444,0.8751011141269602,8.641299128666354,-20.21929367430711,0
AMT,2000,12,1.370950622903995e-09,0.2572629970060911,15175100.0,63,5.2405,26.530499839782713,0.48886414509637444,0.8751011141269602,8.641299128666354,-20.407761452402116,0
AMT,2001,1,6.503603933545023e-10,-0.04422417830290548,35911900.0,57,5.160952380952381,24.91857147216797,0.5778550608860711,0.20652010121047315,8.829039395373444,-21.153494455375583,0
AMT,2001,2,1.0827502354339285e-09,-0.20055138758351054,16958300.0,52,5.098947368421053,23.411579132080078,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.643761518393127,0
AMT,2001,3,9.640506564692937e-10,-0.360744852676414,37573100.0,58,4.885454545454546,28.496818369085137,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.75987727449395,0
AMT,2001,4,1.6820584563548194e-09,0.44864745750650026,36349400.0,60,5.141,28.13399991989136,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.203247521924165,0
AMT,2001,5,1.2398029564996433e-09,-0.07686546615596623,20311500.0,59,5.391363636363637,22.944090929898348,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.508313376005045,0
AMT,2001,6,1.3457539821390866e-09,-0.16451161634619504,23304200.0,58,5.284285714285714,20.94047619047619,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.42631139944368,0
AMT,2001,7,1.5076092583229928e-09,-0.17997163047529607,21628900.0,59,5.236190476190477,22.31619053795224,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.312740713454005,0
AMT,2001,8,1.5119231591059696e-09,-0.14631457138886483,31944800.0,57,4.971304347826087,21.86173903423807,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.309883381177595,0
AMT,2001,9,1.6108709159527012e-09,-0.04008185879480841,36833600.0,59,4.731764705882353,35.065333429972334,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.246490862620668,0
AMT,2001,10,1.4421146129595058e-09,-0.2066246242902533,39853300.0,55,4.566818181818181,32.721304603244945,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.35715531930077,0
AMT,2001,11,1.8207585931875274e-09,-0.20145224552706342,96115400.0,46,4.6515,26.63095238095238,0.5778550608860711,0.20652010121047315,8.829039395373444,-20.124012613254937,0
AMT,2001,12,2.151428407941106e-09,0.07613603395778923,49628500.0,48,5.0875,23.720000076293946,0.5778550608860711,0.20652010121047315,8.829039395373444,-19.95713383962017,0
AMT,2002,1,2.0931152046884668e-09,-0.4551199475620734,90166800.0,55,5.035714285714286,22.252857208251953,0.6898927855465443,-0.17094690370312227,8.641568318084596,-19.984612352145717,0
AMT,2002,2,7.55558928556932e-09,-0.06201476368606018,42038600.0,58,4.911578947368421,22.875789843107526,0.6898927855465443,-0.17094690370312227,8.641568318084596,-18.70097824484996,0
AMT,2002,3,3.424554175160262e-09,0.1363643128427825,45670600.0,58,5.284000000000001,18.98499994277954,0.6898927855465443,-0.17094690370312227,8.641568318084596,-19.49229454154121,0
AMT,2002,4,7.21139626877781e-09,-0.09272674757629307,34402700.0,62,5.210909090909091,19.900454607876863,0.6898927855465443,-0.17094690370312227,8.641568318084596,-18.74760324714796,0
AMT,2002,5,6.033848020912078e-09,-0.23847617428797574,33195500.0,61,5.164545454545455,20.08772711320357,0.6898927855465443,-0.17094690370312227,8.641568318084596,-18.92588088364771,0
AMT,2002,6,9.244255439033366e-09,-0.09210331326681753,35116500.0,61,4.9265,25.270999908447266,0.6898927855465443,-0.17094690370312227,8.641568318084596,-18.499263511961345,0
AMT,2002,7,2.1025196390090076e-08,-0.3507248164802006,29514000.0,61,4.653181818181818,34.049544941295274,0.6898927855465443,-0.17094690370312227,8.641568318084596,-17.67754429034196,0
AMT,2002,8,2.1084754294756048e-08,0.09821501773974006,37374100.0,61,4.257272727272727,33.742727366360754,0.6898927855465443,-0.17094690370312227,8.641568318084596,-17.67471560289826,0
AMT,2002,9,2.6487986642275624e-08,-0.3536589827531267,13378500.0,55,3.87,37.6475004196167,0.6898927855465443,-0.17094690370312227,8.641568318084596,-17.446574540995023,0
AMT,2002,10,5.438331273798247e-08,-0.11320899847635635,56374000.0,63,3.940909090909091,35.243043484895125,0.6898927855465443,-0.17094690370312227,8.641568318084596,-16.727208481282297,0
AMT,2002,11,2.615505301083911e-08,1.758862374815207,50563500.0,61,4.048421052631579,28.174999713897705,0.6898927855465443,-0.17094690370312227,8.641568318084596,-17.459223433330283,0
AMT,2002,12,1.3869957186151933e-08,-0.09254718085772207,25795800.0,62,4.032380952380952,28.21047628493536,0.6898927855465443,-0.17094690370312227,8.641568318084596,-18.093540689419537,0
AMT,2003,1,7.4229479596553026e-09,0.4390970329422508,42039500.0,63,4.048571428571428,27.424285707019624,0.6921407069900999,-0.0656191591859211,8.573697146700452,-18.71868955952461,0
AMT,2003,2,3.728075715661507e-09,-0.07676901438788997,25074400.0,62,3.9026315789473687,32.218421032554225,0.6921407069900999,-0.0656191591859211,8.573697146700452,-19.407373630334273,0
AMT,2003,3,3.577491217469093e-09,0.17697299381703324,30023800.0,63,3.8071428571428574,30.634285699753534,0.6921407069900999,-0.0656191591859211,8.573697146700452,-19.44860405943622,0
AMT,2003,4,2.6292264462142038e-09,0.20289833957171632,34142300.0,56,3.958571428571428,23.991904758271716,0.6921407069900999,-0.0656191591859211,8.573697146700452,-19.756576160935293,0
AMT,2003,5,2.7383176106800827e-09,0.3493970728131883,43563000.0,55,3.5690476190476192,20.23952375139509,0.6921407069900999,-0.0656191591859211,8.573697146700452,-19.7159221158289,0
AMT,2003,6,2.6326820469147097e-09,-0.012275351914095567,32043800.0,60,3.334285714285714,20.362380799793062,0.6921407069900999,-0.0656191591859211,8.573697146700452,-19.755262720687597,0
AMT,2003,7,1.6666649851796439e-09,0.028249075607618135,46491800.0,63,3.975454545454546,19.16136360168457,0.6921407069900999,-0.0656191591859211,8.573697146700452,-20.212441222073142,0
AMT,2003,8,1.0531794471897164e-09,0.2505485134035821,33278300.0,65,4.4452380952380945,19.27428572518485,0.6921407069900999,-0.0656191591859211,8.573697146700452,-20.671452203128673,0
AMT,2003,9,9.095957657899982e-10,-0.10808544083588412,33948300.0,67,4.274285714285715,19.53238096691313,0.6921407069900999,-0.0656191591859211,8.573697146700452,-20.818020828527246,0
AMT,2003,10,9.382899394760165e-10,0.14285545863419613,45352900.0,67,4.290454545454545,18.0234783006751,0.6921407069900999,-0.0656191591859211,8.573697146700452,-20.786962110766105,0
AMT,2003,11,1.73250553071905e-09,-0.018965045778066236,26456013.0,69,4.300000000000001,17.401052575362357,0.6921407069900999,-0.0656191591859211,8.573697146700452,-20.173697192535357,0
AMT,2003,12,1.383964249391321e-09,-0.049207828959050515,29639400.0,68,4.267727272727273,16.826363650235262,0.6921407069900999,-0.0656191591859211,8.573697146700452,-20.39831381144922,0
AMT,2004,1,5.012935420487937e-10,0.01571167065634449,72050300.0,69,4.1505,16.100999975204466,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.41382927415022,0
AMT,2004,2,7.837045871964952e-10,0.005460714802912658,48560900.0,68,4.084210526315789,15.998421167072497,0.7095866827422566,-0.03868746661565858,8.53424144065822,-20.966988968631156,0
AMT,2004,3,1.1005984673242162e-09,0.02715029051699025,45044700.0,66,3.826521739130435,17.687391198199727,0.7095866827422566,-0.03868746661565858,8.53424144065822,-20.62741174388589,0
AMT,2004,4,5.472681933860001e-10,0.09691791271267447,57145300.0,66,4.347619047619047,15.6985715230306,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.326082134969,0
AMT,2004,5,8.256867886025796e-10,0.11084202816460409,31241700.0,69,4.7155000000000005,17.704999876022338,0.7095866827422566,-0.03868746661565858,8.53424144065822,-20.914805604872264,0
AMT,2004,6,6.197645968960429e-10,0.09906248052944888,38533000.0,69,4.733809523809524,15.35714290255592,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.20168139241277,0
AMT,2004,7,7.294208751982908e-10,-0.04868393073474908,29767200.0,68,4.498095238095239,15.502380916050502,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.038770218278433,0
AMT,2004,8,7.281500769434863e-10,0.02973600526711584,52925200.0,67,4.281363636363636,16.684090744365346,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.040513939330136,0
AMT,2004,9,3.9300675251413226e-10,0.0308955377589184,32485300.0,70,4.1257142857142854,14.08095241728283,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.657194322237093,0
AMT,2004,10,3.5916328568714166e-10,0.119869393921888,42230000.0,67,4.0969999999999995,14.973809560139975,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.74724399606313,0
AMT,2004,11,5.21421848317301e-10,0.05468426522897052,39171700.0,69,4.194,13.577142897106352,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.3744617121285,0
AMT,2004,12,3.361367804414593e-10,0.014892603874436361,44710200.0,70,4.2309090909090905,12.459545438939875,0.7095866827422566,-0.03868746661565858,8.53424144065822,-21.813502954154618,0
AMT,2005,1,3.678126775657333e-10,-0.015217173835847975,32374000.0,71,4.221500000000001,13.43799991607666,0.4819971971766004,0.727664643061346,9.081012019903156,-21.723447335712518,0
AMT,2005,2,3.832120030814505e-10,0.011589974848832396,36074400.0,70,4.165263157894737,11.708947482861971,0.4819971971766004,0.727664643061346,9.081012019903156,-21.68243274704096,0
AMT,2005,3,3.5040414173110455e-10,-0.00545409379969064,37476600.0,69,4.497727272727273,13.126363667574795,0.4819971971766004,0.727664643061346,9.081012019903156,-21.771933936927308,0
AMT,2005,4,3.184191622112124e-10,-0.05485336283565412,38299300.0,70,4.3409523809523805,14.459047589983259,0.4819971971766004,0.727664643061346,9.081012019903156,-21.867652480945075,0
AMT,2005,5,1.7916859622611636e-10,0.0470106626579585,97829400.0,67,4.144285714285714,13.967618987673806,0.4819971971766004,0.727664643061346,9.081012019903156,-22.442693875018694,0
AMT,2005,6,1.730504499511917e-10,0.16519260480431774,81807500.0,70,3.998181818181818,11.868636348030783,0.4819971971766004,0.727664643061346,9.081012019903156,-22.477437945728116,0
AMT,2005,7,1.7845628899220532e-10,0.09324292834207237,59693500.0,72,4.1775,11.049000024795532,0.4819971971766004,0.727664643061346,9.081012019903156,-22.446677424292247,0
AMT,2005,8,1.533643424571974e-10,0.03742499789496878,70780000.0,70,4.262608695652174,12.951304394265879,0.4819971971766004,0.727664643061346,9.081012019903156,-22.598204702143434,0
AMT,2005,9,1.4594703113766022e-10,0.046561255760835474,70714700.0,67,4.199047619047619,12.628095263526554,0.4819971971766004,0.727664643061346,9.081012019903156,-22.647777360475192,0
AMT,2005,10,2.1647482728164459e-10,-0.04408890567514023,55285900.0,65,4.4635,14.937618982224237,0.4819971971766004,0.727664643061346,9.081012019903156,-22.25354684646245,0
AMT,2005,11,1.1405858698094534e-10,0.1442347003439577,87413300.0,68,4.535,12.147619111197335,0.4819971971766004,0.727664643061346,9.081012019903156,-22.894308878660677,0
AMT,2005,12,1.013332938394721e-10,-0.006963417116956694,55176900.0,61,4.467142857142857,11.260000001816522,0.4819971971766004,0.727664643061346,9.081012019903156,-23.012606092932565,0
AMT,2006,1,1.6632196406525687e-10,0.14169716814472388,60062000.0,57,4.416,12.03600001335144,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.51709566349435,0
AMT,2006,2,1.6614998550827235e-10,0.02876369868981099,50713200.0,57,4.568947368421052,12.47105262154027,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.518130208348698,0
AMT,2006,3,1.0077831272889975e-10,-0.04744023498601635,70593200.0,56,4.7239130434782615,11.693913003672725,0.4904916501020119,-0.019760769895573627,9.06105339514652,-23.018097934938694,0
AMT,2006,4,1.5956716477022045e-10,0.12599056573500267,61095300.0,54,4.990526315789474,11.847368441129985,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.558556186601518,0
AMT,2006,5,1.1573652902271325e-10,-0.09285477234457751,129400100.0,51,5.11,14.454545411196621,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.879704809668237,0
AMT,2006,6,2.172576887729436e-10,0.0048430945418473925,64500500.0,46,5.106363636363636,16.91863627867265,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.249936961049382,0
AMT,2006,7,2.5328861140076416e-10,0.08611757724559421,49189000.0,42,5.0875,15.325999879837036,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.096491520844584,0
AMT,2006,8,9.749205529372618e-11,0.06094516296875496,51525700.0,39,4.8765217391304345,13.351739137069039,0.4904916501020119,-0.019760769895573627,9.06105339514652,-23.05125022541167,0
AMT,2006,9,1.0584240934630364e-10,0.017847651880272597,42280300.0,33,4.718999999999999,12.184499979019165,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.969069832338015,0
AMT,2006,10,1.3112554642315406e-10,-0.013149407598899265,51824500.0,30,4.729047619047619,11.306363625959916,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.754865882027985,0
AMT,2006,11,1.1296306992803197e-10,0.05135839282997612,56729300.0,31,4.595238095238095,10.817619051252093,0.4904916501020119,-0.019760769895573627,9.06105339514652,-22.90396016542798,0
AMT,2006,12,1.024589136187163e-10,-0.015578855019312665,49835500.0,33,4.5645,10.964500045776367,0.4904916501020119,-0.019760769895573627,9.06105339514652,-23.001559240453243,0
AMT,2007,1,6.741670767062415e-11,0.06840261626536859,57657000.0,33,4.7595238095238095,11.042500066757203,0.6278888136300333,-0.05604896380783986,9.003372412524161,-23.42012824044132,0
AMT,2007,2,5.808465892507984e-11,-0.027870264673524714,53696167.0,35,4.722631578947369,11.155263097662674,0.6278888136300333,-0.05604896380783986,9.003372412524161,-23.56911953297691,0
AMT,2007,3,1.0714554283874359e-10,0.005940072836293719,55675593.0,39,4.5645454545454545,15.162727269259365,0.6278888136300333,-0.05604896380783986,9.003372412524161,-22.956832992272723,0
AMT,2007,4,6.496561381132147e-11,-0.024393427314577165,37264480.0,36,4.6938095238095245,12.93299994468689,0.6278888136300333,-0.05604896380783986,9.003372412524161,-23.45716300429982,0
AMT,2007,5,8.824365574287055e-11,0.13631769020631346,70712691.0,33,4.746363636363636,13.297727324745871,0.6278888136300333,-0.05604896380783986,9.003372412524161,-23.150919312298523,0
AMT,2007,6,9.656577022697531e-11,-0.027325354936170165,49676266.0,30,5.102857142857142,14.947618938627697,0.6278888136300333,-0.05604896380783986,9.003372412524161,-23.060796782981715,0
AMT,2007,7,1.3066908348761242e-10,-0.00809444266883752,59057927.0,28,5.0042857142857144,17.273333277021134,0.6278888136300333,-0.05604896380783986,9.003372412524161,-22.75835306889858,0
AMT,2007,8,1.4732184180856818e-10,-0.04896615142485716,90183220.0,24,4.674782608695652,25.026086724322774,0.6278888136300333,-0.05604896380783986,9.003372412524161,-22.63840152233529,0
